no,customer_id,name,contact,join_date,tag_row,tag_customer_id,tag_name,tag_contact,tag_join_date
301,237,"Monroe, Stacy",61-07-3282-3239,2013-04-23,Duplicated,,type2,type 2.1.1,type1
302,237,"King, Craig",+61-(03)-1770-1608,2011/05/,Duplicated,,type2,type 2.2.2,imprecise
303,237,"Monroe, Stacy",61-07-3282-3239,2013-04-23,Duplicated,,type2,type 2.1.1,type1
304,237,"King, Craig",+61-(03)-1770-1608,2011/05/,Duplicated,,type2,type 2.2.2,imprecise
305,238,Rachel Osborne,-04-4870-8085,17-04-15 Sat,,,type1,imprecise,type3
306,240,Jason Nash,610360848536,12-08-30 Thu,,nonunique,type1,type 1.1.2,type3
307,240,Joshua Cooper,-(07)-349-8654,11-07-19,Duplicated,nonunique,type1,imprecise,type2
308,240,Joshua Cooper,-(07)-349-8654,11-07-19,Duplicated,nonunique,type1,imprecise,type2
309,242,Randall Lin,+61-03-9740-1085,05/15/14,,nonunique,type1,type 2.1.2,type4
310,242,Angela Cook,+61-03-6779-5606,2012-08-06,,nonunique,type1,type 2.1.2,type1
311,244,"Griffin, Alexandria",+61-(08)-8705-7327,2015/08/,Duplicated,nonunique,type2,type 2.2.2,imprecise
312,244,"Griffin, Alexandria",+61-(08)-8705-7327,2015/08/,Duplicated,nonunique,type2,type 2.2.2,imprecise
313,244,Laurie Jones,61-(04)-614-3740,2011-12-17,,nonunique,type1,imprecise,type1
314,246,Justin Tran,61-(07)-7492-657,10/03/16,,,type1,imprecise,type4
315,247,Katherine Walker,-03-6421-951,2014/10/,,,type1,imprecise,imprecise
316,248,"Figueroa, Lori",61045877884,14-12-20 Sat,,,type2,imprecise,type3
317,249,Barry Rice,844956169,2012/01/,,,type1,imprecise,imprecise
318,250,Glenn Bright,61-07-4480-834,13-11-22,Duplicated,nonunique,type1,imprecise,type2
319,250,Brian Castro,-(04)-2832-1280,08/03/14,,nonunique,type1,imprecise,type4
320,250,Glenn Bright,61-07-4480-834,13-11-22,Duplicated,nonunique,type1,imprecise,type2
321,251,Carolyn Watson,227271728,2013-03-14,,,type1,imprecise,type1
322,253,Cameron King,610734608920,10-01-08,,,type1,type 1.1.2,type2
323,254,William Moore,61(07)1271797,2017/04/,Duplicated,,type1,imprecise,imprecise
324,254,William Moore,61(07)1271797,2017/04/,Duplicated,,type1,imprecise,imprecise
325,255,"Perez, Jennifer",61-03-2577-2854,13-05-29,,,type2,type 2.1.1,type2
326,256,Bailey Cook,-(03)-6661-6007,12-03-17,Duplicated,nonunique,type1,imprecise,type2
327,256,Katherine French,(02)45058305,13-09-09,,nonunique,type1,imprecise,type2
328,256,Bailey Cook,-(03)-6661-6007,12-03-17,Duplicated,nonunique,type1,imprecise,type2
329,257,Cheyenne Flynn,+61-02-245-1481,16-04-26,Duplicated,,type1,imprecise,type2
330,257,Cheyenne Flynn,+61-02-245-1481,16-04-26,Duplicated,,type1,imprecise,type2
331,259,Joshua Perez,610453433804,2016-04-13,,,type1,type 1.1.1,type1
332,260,Keith Scott,+61-(04)-1620-943,07/15/15,,,type1,imprecise,type4
333,261,Kenneth Thompson,+61-07-1271-8218,14-09-02,Duplicated,,type1,type 2.1.2,type2
334,261,Kenneth Thompson,+61-07-1271-8218,14-09-02,Duplicated,,type1,type 2.1.2,type2
335,262,Jessica Owens,+61(02)28808511,11-04-25 Mon,Duplicated,,type1,type 1.2.2,type3
336,262,Jessica Owens,+61(02)28808511,11-04-25 Mon,Duplicated,,type1,type 1.2.2,type3
337,263,Regina Diaz,61(02)36888810,15-04-01 Wed,Duplicated,nonunique,type1,type 1.2.1,type3
338,263,Robert Wilson,61046566979,2012-08-12,Duplicated,nonunique,type1,imprecise,type1
339,263,Regina Diaz,61(02)36888810,15-04-01 Wed,Duplicated,nonunique,type1,type 1.2.1,type3
340,263,Stephen Wilson,-07-6082-829,14-07-03,,nonunique,type1,imprecise,type2
341,263,Robert Wilson,61046566979,2012-08-12,Duplicated,nonunique,type1,imprecise,type1
342,266,"Phillips, Richard",(08)4184625,12-05-21 Mon,,,type2,imprecise,type3
343,267,Robert Dennis,+61-03-1708-2112,2016-05-12,,,type1,type 2.1.2,type1
344,268,Tammy Johnson,(02)22535213,10/27/16,Duplicated,,type1,imprecise,type4
345,268,Tammy Johnson,(02)22535213,10/27/16,Duplicated,,type1,imprecise,type4
346,269,"Stevens, Antonio",+61(04)49143813,2018/07/,,,type2,type 1.2.2,imprecise
347,270,Lauren Hamilton,61(03)23442056,06/24/18,,,type1,type 1.2.1,type4
348,271,Steven Olson,+61-(08)-8648-8497,2011-02-13,Duplicated,,type1,type 2.2.2,type1
349,271,Steven Olson,+61-(08)-8648-8497,2011-02-13,Duplicated,,type1,type 2.2.2,type1
350,272,"Gutierrez, Veronica",61033114361,2018-07-04,Duplicated,,type2,imprecise,type1
351,272,"Gutierrez, Veronica",61033114361,2018-07-04,Duplicated,,type2,imprecise,type1
352,273,Jodi Davidson,(03)65573268,2017-01-05,,nonunique,type1,imprecise,type1
353,273,Victoria Richards,610447918322,2014/02/,,nonunique,type1,type 1.1.2,imprecise
354,275,Anne Jones,-(07)-8467-7213,2010-09-08,Duplicated,nonunique,type1,imprecise,type1
355,275,Bryan Short,+61(04)49357294,,,nonunique,type1,type 1.2.2,missing
356,275,Anne Jones,-(07)-8467-7213,2010-09-08,Duplicated,nonunique,type1,imprecise,type1
357,277,Sean Rodriguez,+61-(02)-2135-9439,10-06-02 Wed,,,type1,type 2.2.2,type3
358,278,Mitchell Kelly,61-03-7352-1351,12-05-10 Thu,,,type1,type 2.1.1,type3
359,279,"Branch, Joseph",+61-03-1297-4593,17-08-31,Duplicated,nonunique,type2,type 2.1.2,type2
360,279,"Branch, Joseph",+61-03-1297-4593,17-08-31,Duplicated,nonunique,type2,type 2.1.2,type2
361,279,Jim Herrera,+61-(03)-2890-943,2014-12-31,,nonunique,type1,imprecise,type1
362,280,Marvin Hooper,727184166,2014/06/,,,type1,imprecise,imprecise
363,281,Edward Diaz,61(03)92921700,2011-12-30,,,type1,type 1.2.1,type1
364,283,Joshua Harris,61-(02)-4694-1906,2015/03/,,,type1,type 2.2.1,imprecise
365,284,Anna Hancock,-(08)-4919-1588,05/05/18,,nonunique,type1,imprecise,type4
366,284,Wendy Day,-(03)-4663-9963,2013-07-29,Duplicated,nonunique,type1,imprecise,type1
367,284,Wendy Day,-(03)-4663-9963,2013-07-29,Duplicated,nonunique,type1,imprecise,type1
368,285,"Howard, Jon",+61(03)20415354,2014-07-30,,,type2,type 1.2.2,type1
369,287,Jacqueline Tate,61(03)7478544,2016-10-06,Duplicated,,type1,imprecise,type1
370,287,Jacqueline Tate,61(03)7478544,2016-10-06,Duplicated,,type1,imprecise,type1
371,288,Caitlin Mitchell,(08)44814884,14-08-24,,nonunique,type1,imprecise,type2
372,288,John Frost,748991760,12-09-01 Sat,,nonunique,type1,imprecise,type3
373,290,Chloe Padilla,+61-(08)-3681-6039,2011-05-01,,,type1,type 2.2.2,type1
374,291,Brian Preston,-02-2593-2577,04/16/18,Duplicated,,type1,imprecise,type4
375,291,Brian Preston,-02-2593-2577,04/16/18,Duplicated,,type1,imprecise,type4
376,292,Amber Ellis,+61(04)505681,2015/11/,,nonunique,type1,imprecise,imprecise
377,292,Tim Craig,N/A,03/24/13,,nonunique,type1,missing,type4
378,293,Cheryl Page,+61-02-47-6705,14-07-27,,,type1,imprecise,type2
379,295,Ashley Cervantes,61-04-1496-2350,13-06-08 Sat,,,type1,type 2.1.1,type3
380,296,Gary Griffith,-(02)-5731-8035,,Duplicated,,type1,imprecise,missing
381,296,Gary Griffith,-(02)-5731-8035,,Duplicated,,type1,imprecise,missing
382,296,Gary Griffith,-(02)-5731-8035,,Duplicated,,type1,imprecise,missing
383,297,Linda Chapman,739905226,2018/01/,,nonunique,type1,imprecise,imprecise
384,297,Douglas Cruz,61-07-9348-8731,2011-05-21,,nonunique,type1,type 2.1.1,type1
385,299,"Thompson, Andrew",610225547312,17-12-03 Sun,,,type2,type 1.1.2,type3
386,300,Savannah Evans,389996002,2017-10-01,,,type1,imprecise,type1
387,301,Jeffery Stevens,61-(08)-1975-323,16-09-21,,,type1,imprecise,type2
388,302,"Lopez, Nicholas",-04-9669-1296,11/26/11,,,type2,imprecise,type4
389,303,Kristen Price,61(02)8041367,17-03-15 Wed,,,type1,imprecise,type3
390,304,Joseph Wilson,-(08)-6498-8560,12-01-18,,,type1,imprecise,type2
391,305,Jeremiah Flores,+61(02)7195176,N/A,,nonunique,type1,imprecise,missing
392,305,"Briggs, Nicholas",61-(02)-3837-2879,2017-05-31,Duplicated,nonunique,type2,type 2.2.1,type1
393,305,"Briggs, Nicholas",61-(02)-3837-2879,2017-05-31,Duplicated,nonunique,type2,type 2.2.1,type1
394,305,"Briggs, Nicholas",61-(02)-3837-2879,2017-05-31,Duplicated,nonunique,type2,type 2.2.1,type1
395,306,"Mcgee, Phillip",(02)9342007,10-06-11,,,type2,imprecise,type2
396,308,Lisa Harris,+61(08)67166184,2014-09-30,,nonunique,type1,type 1.2.2,type1
397,308,Chelsea Williams,(08)68704854,01/25/17,,nonunique,type1,imprecise,type4
398,310,Nicholas Sanchez,61(08)85451587,18-05-11,,,type1,type 1.2.1,type2
399,311,"Harris, Joseph",+61(02)9427471,2013-10-04,,,type2,imprecise,type1
400,312,Philip Russell,+61-(07)-3327-4247,18-03-14,Duplicated,,type1,type 2.2.2,type2
401,312,Philip Russell,+61-(07)-3327-4247,18-03-14,Duplicated,,type1,type 2.2.2,type2
402,313,"Martin, Michael",+61-03-835-824,12-09-23,,nonunique,type2,imprecise,type2
403,313,"Osborn, Shawn",+61-08-7588-8495,12-03-27,Duplicated,nonunique,type2,type 2.1.2,type2
404,313,"Osborn, Shawn",+61-08-7588-8495,12-03-27,Duplicated,nonunique,type2,type 2.1.2,type2
405,315,"Fields, Debbie",+61-(07)-8277-7908,13-07-01,,,type2,type 2.2.2,type2
406,316,Susan Johnson,-02-2511-4438,11/22/17,Duplicated,,type1,imprecise,type4
407,316,Susan Johnson,-02-2511-4438,11/22/17,Duplicated,,type1,imprecise,type4
408,317,Laura Sharp,-03-3477-8584,11-08-03 Wed,,,type1,imprecise,type3
409,318,Michael Adams,+61-04-8067-427,10-03-29 Mon,,nonunique,type1,imprecise,type3
410,318,"Washington, Joseph",-08-8467-9044,2010/06/,,nonunique,type2,imprecise,imprecise
411,320,Matthew Moore,610471587568,2014/05/,,,type1,type 1.1.2,imprecise
412,321,"Liu, Carolyn",610876461869,2011/07/,Duplicated,,type2,type 1.1.1,imprecise
413,321,"Liu, Carolyn",610876461869,2011/07/,Duplicated,,type2,type 1.1.1,imprecise
414,322,Toni Rojas,61-(03)-1333-3451,2012/05/,,,type1,type 2.2.1,imprecise
415,323,Nathan Mcmahon,610724313151,11-04-21,,,type1,type 1.1.1,type2
416,324,"Smith, Brian",-(03)-1105-4216,10-09-14,,nonunique,type2,imprecise,type2
417,324,Margaret Carr,-02-2936-2394,2018/02/,Duplicated,nonunique,type1,imprecise,imprecise
418,324,Margaret Carr,-02-2936-2394,2018/02/,Duplicated,nonunique,type1,imprecise,imprecise
419,324,Margaret Carr,-02-2936-2394,2018/02/,Duplicated,nonunique,type1,imprecise,imprecise
420,325,Andrew Adkins,610266053337,15-01-07,Duplicated,,type1,type 1.1.1,type2
421,325,Andrew Adkins,610266053337,15-01-07,Duplicated,,type1,type 1.1.1,type2
422,327,James Jenkins,+61(07)29078808,17-12-28,Duplicated,nonunique,type1,type 1.2.2,type2
423,327,"Kaiser, Karen",N/A,08/10/12,,nonunique,type2,missing,type4
424,327,James Jenkins,+61(07)29078808,17-12-28,Duplicated,nonunique,type1,type 1.2.2,type2
425,329,Erica Williams,61-(07)-2103-1348,2015/11/,,,type1,type 2.2.1,imprecise
426,330,Cathy Hicks,61-(04)-3654-2184,2013-05-19,,,type1,type 2.2.1,type1
427,331,Troy Taylor,-03-5982-993,2015-06-14,,,type1,imprecise,type1
428,332,Stephen Hogan,610740764806,2013/06/,,,type1,type 1.1.1,imprecise
429,333,"Gibson, Jessica",+61(04)18296477,02/22/14,,nonunique,type2,type 1.2.2,type4
430,333,Luis Bell,868721317,14-02-14,,nonunique,type1,imprecise,type2
431,335,Jessica Thomas,+61-04-9071-5010,17-12-30,Duplicated,,type1,type 2.1.2,type2
432,335,Jessica Thomas,+61-04-9071-5010,17-12-30,Duplicated,,type1,type 2.1.2,type2
433,336,"Sanchez, Yvonne",+61(02)42869868,2011/04/,,nonunique,type2,type 1.2.2,imprecise
434,336,Jeremy Thomas,61-(04)-2696-5020,13-09-23 Mon,,nonunique,type1,type 2.2.1,type3
435,337,Monica Copeland,61(02)66384506,2011-08-10,,,type1,type 1.2.1,type1
436,339,Eric Phillips,-07-3713-3866,13-07-25 Thu,,nonunique,type1,imprecise,type3
437,339,Lisa Hernandez,610264072487,15-12-27 Sun,,nonunique,type1,type 1.1.2,type3
438,341,Margaret Allen,61-(04)-7640-6514,10-10-27 Wed,,,type1,type 2.2.1,type3
439,342,"Mcpherson, Valerie",(02)96963558,14-07-24,,,type2,imprecise,type2
440,343,"Jones, Ian",610854561335,12-07-18 Wed,,nonunique,type2,type 1.1.2,type3
441,343,Janet Wells,61-08-8475-5011,2014/05/,,nonunique,type1,type 2.1.1,imprecise
442,344,"Sims, Ronald",+61-08-1765-3910,02/10/18,,,type2,type 2.1.2,type4
443,346,"Oliver, Teresa",61(08)73997871,16-11-17 Thu,,,type2,type 1.2.1,type3
444,347,Carol Murray,61(04)2468098,15-03-11 Wed,Duplicated,,type1,imprecise,type3
445,347,Carol Murray,61(04)2468098,15-03-11 Wed,Duplicated,,type1,imprecise,type3
446,347,Carol Murray,61(04)2468098,15-03-11 Wed,Duplicated,,type1,imprecise,type3
447,348,Mary Wood,+61-07-7293-36,08/14/17,,,type1,imprecise,type4
448,349,"Christian, Sarah",61-(04)-1073-823,2014-09-08,,nonunique,type2,imprecise,type1
449,349,Jamie Norman,61-(03)-3673-1924,06/06/16,,nonunique,type1,type 2.2.1,type4
450,351,Karen Avery,,2018/08/,,,type1,missing,imprecise
451,352,David Clark,61-(08)-7701-526,13-12-27,Duplicated,,type1,imprecise,type2
452,352,David Clark,61-(08)-7701-526,13-12-27,Duplicated,,type1,imprecise,type2
453,353,Danielle Rodriguez,610720263957,01/28/13,Duplicated,,type1,type 1.1.2,type4
454,353,Danielle Rodriguez,610720263957,01/28/13,Duplicated,,type1,type 1.1.2,type4
455,354,Christina Garcia,-04-9334-8512,14-04-27 Sun,,nonunique,type1,imprecise,type3
456,354,Makayla Perez,+61-(02)-6696-3648,2012-06-25,,nonunique,type1,type 2.2.2,type1
457,356,David Perkins,61(07)59909105,12-06-16,,,type1,type 1.2.1,type2
458,357,Kenneth Mccormick,-(08)-2129-4822,18-05-16 Wed,,,type1,imprecise,type3
459,358,Brianna Fischer,+61-(02)-2057-576,12/23/10,,nonunique,type1,imprecise,type4
460,358,Sabrina Johnson,+61(02)28099388,2012-07-18,,nonunique,type1,type 1.2.2,type1
461,360,Daniel Freeman,+61-(02)-110-2855,2016/08/,,,type1,imprecise,imprecise
462,361,Isaiah Cisneros,+61-(03)-6589-8358,2018/02/,,,type1,type 2.2.2,imprecise
463,362,"Adams, Cynthia",(03)4625825,,,,type2,imprecise,missing
464,363,Frank Hicks,61-(07)-2948-1321,18-03-08,,,type1,type 2.2.1,type2
465,364,Erik Bell,61(04)41273970,2012/06/,,,type1,type 1.2.1,imprecise
466,365,David Bartlett,+61(03)86379104,16-10-05,Duplicated,,type1,type 1.2.2,type2
467,365,David Bartlett,+61(03)86379104,16-10-05,Duplicated,,type1,type 1.2.2,type2
468,366,Susan Garcia,,11-11-18,,nonunique,type1,missing,type2
469,366,Courtney Macias,432411425,2011/09/,,nonunique,type1,imprecise,imprecise
470,368,Kathleen Zuniga,610354862620,2011-01-08,,,type1,type 1.1.2,type1
471,369,Michael Contreras,610774142634,2014-04-07,Duplicated,,type1,type 1.1.2,type1
472,369,Michael Contreras,610774142634,2014-04-07,Duplicated,,type1,type 1.1.2,type1
473,370,Taylor Smith,610267935695,14-12-01,,,type1,type 1.1.2,type2
474,371,Randy Black,610489525946,2015/04/,Duplicated,,type1,type 1.1.2,imprecise
475,371,Randy Black,610489525946,2015/04/,Duplicated,,type1,type 1.1.2,imprecise
476,372,Rachel Johnson,61-(04)-8062-9411,08/03/14,,,type1,type 2.2.1,type4
477,373,Alan Nolan,(04)89965395,2016/09/,,,type1,imprecise,imprecise
478,374,"Murray, Anthony",61-07-6096-5273,2017/08/,Duplicated,,type2,type 2.1.1,imprecise
479,374,"Murray, Anthony",61-07-6096-5273,2017/08/,Duplicated,,type2,type 2.1.1,imprecise
480,374,"Murray, Anthony",61-07-6096-5273,2017/08/,Duplicated,,type2,type 2.1.1,imprecise
481,375,"Coleman, Cody",61(07)35904989,2014-03-27,,nonunique,type2,type 1.2.1,type1
482,375,Jasmine Williams,+61-(08)-6048-6116,12/31/16,,nonunique,type1,type 2.2.2,type4
483,377,George Hernandez,+61(07)40517511,03/26/18,,nonunique,type1,type 1.2.2,type4
484,377,Maria English,387347286,15-06-16 Tue,,nonunique,type1,imprecise,type3
485,378,Rick Rowe,+61-02-3675-3461,11-02-23,,,type1,type 2.1.2,type2
486,380,Brian Johnson,610493826225,2017-08-27,Duplicated,,type1,type 1.1.1,type1
487,380,Brian Johnson,610493826225,2017-08-27,Duplicated,,type1,type 1.1.1,type1
488,381,Diane Pope,+61(03)20671503,,,nonunique,type1,type 1.2.2,missing
489,381,Brian Duncan,61(02)62762994,2013-09-22,,nonunique,type1,type 1.2.1,type1
490,383,Katherine Tyler,610830508753,2014/10/,Duplicated,,type1,type 1.1.1,imprecise
491,383,Katherine Tyler,610830508753,2014/10/,Duplicated,,type1,type 1.1.1,imprecise
492,384,Austin Hernandez,+61(03)76682035,14-11-04,,,type1,type 1.2.2,type2
493,385,Tabitha Riley,42048412,12-08-21,,,type1,imprecise,type2
494,386,Michael Turner,(07)27012045,10-03-04,Duplicated,nonunique,type1,imprecise,type2
495,386,"Stevens, Connor",-08-2078-9294,11-10-24,,nonunique,type2,imprecise,type2
496,386,Michael Turner,(07)27012045,10-03-04,Duplicated,nonunique,type1,imprecise,type2
497,388,Patricia Ross,61083967447,2011/12/,,,type1,imprecise,imprecise
498,389,Hannah Russell,+61-07-1080-9188,03/18/16,Duplicated,nonunique,type1,type 2.1.2,type4
499,389,Sheri Foster,61-(04)-2071-8801,11-01-01 Sat,,nonunique,type1,type 2.2.1,type3
500,389,Hannah Russell,+61-07-1080-9188,03/18/16,Duplicated,nonunique,type1,type 2.1.2,type4
501,391,Nicholas Jimenez,,13-09-17 Tue,,,type1,missing,type3
502,392,"Wilson, Sally",-(04)-6268-6434,2018/10/,,,type2,imprecise,imprecise
503,393,Mike Espinoza,61-(02)-8839-7590,2018-02-18,,nonunique,type1,type 2.2.1,type1
504,393,Melinda Crawford,+61-02-5990-6713,13-11-18 Mon,,nonunique,type1,type 2.1.2,type3
505,394,Cynthia Fowler,+61-02-2487-6156,07/16/10,,,type1,type 2.1.2,type4
506,396,Shawn Pollard,+61-(03)-9941-6103,2018-09-28,,nonunique,type1,type 2.2.2,type1
507,396,Gregory Adams,-(04)-1367-7132,07/20/16,,nonunique,type1,imprecise,type4
508,397,Jennifer Brown,+61-(02)-6052-6352,18-06-15,,,type1,type 2.2.2,type2
509,398,David Schwartz,N/A,13-06-13 Thu,Duplicated,,type1,missing,type3
510,398,David Schwartz,N/A,13-06-13 Thu,Duplicated,,type1,missing,type3
511,399,Jacob Lynch,(04)5549877,10/03/17,,,type1,imprecise,type4
512,400,Stephanie Montgomery,+61-(04)-8090-3576,15-09-23 Wed,,,type1,type 2.2.2,type3
513,402,Debra Bell,610252947896,2017-01-31,,,type1,type 1.1.1,type1
514,403,Maureen Wilson,+61-04-486-50,2014-05-18,,,type1,imprecise,type1
515,404,Nathan Moyer,-(07)-3112-1542,01/15/14,,nonunique,type1,imprecise,type4
516,404,Mary Reyes,610481419972,12-02-09 Thu,Duplicated,nonunique,type1,type 1.1.2,type3
517,404,Mary Reyes,610481419972,12-02-09 Thu,Duplicated,nonunique,type1,type 1.1.2,type3
518,405,"Mckee, Julie",610388196814,11-06-02,,,type2,type 1.1.2,type2
519,407,Amy Valdez,-(02)-1455-6106,2016/04/,Duplicated,,type1,imprecise,imprecise
520,407,Amy Valdez,-(02)-1455-6106,2016/04/,Duplicated,,type1,imprecise,imprecise
521,408,Adrian Meadows,N/A,2013/03/,Duplicated,,type1,missing,imprecise
522,408,Adrian Meadows,N/A,2013/03/,Duplicated,,type1,missing,imprecise
523,409,Dennis Martin,N/A,10-03-19,,,type1,missing,type2
524,410,Natasha Vang,+61-(03)-1545-9933,16-03-02 Wed,Duplicated,,type1,type 2.2.2,type3
525,410,Natasha Vang,+61-(03)-1545-9933,16-03-02 Wed,Duplicated,,type1,type 2.2.2,type3
526,411,Samuel James,61(02)73585451,14-10-25 Sat,,,type1,type 1.2.1,type3
527,412,"Dean, Anne",-04-9391-9525,10/02/14,Duplicated,nonunique,type2,imprecise,type4
528,412,"Dean, Anne",-04-9391-9525,10/02/14,Duplicated,nonunique,type2,imprecise,type4
529,412,"Miller, Rebekah",61-02-6007-7705,2013-02-15,,nonunique,type2,type 2.1.1,type1
530,412,"Dean, Anne",-04-9391-9525,10/02/14,Duplicated,nonunique,type2,imprecise,type4
531,413,Christopher Mathews,75709594,2012-02-27,,,type1,imprecise,type1
532,415,Kimberly Scott,610216059127,2010/06/,,,type1,type 1.1.2,imprecise
533,416,Kelly Howard,61-(07)-6371-6092,2013-03-17,,,type1,type 2.2.1,type1
534,417,Katherine Rodriguez,61(02)48109596,14-08-24 Sun,,,type1,type 1.2.1,type3
535,418,Briana Harris,,11-02-15,,nonunique,type1,missing,type2
536,418,Steven Mcdonald,+61-(02)-5398-1508,2017/01/,Duplicated,nonunique,type1,type 2.2.2,imprecise
537,418,Steven Mcdonald,+61-(02)-5398-1508,2017/01/,Duplicated,nonunique,type1,type 2.2.2,imprecise
538,419,Jonathan Mcdowell,-07-212-1328,2016/08/,,,type1,imprecise,imprecise
539,421,Mary Bowman,+61-(03)-7123-208,17-09-06,,,type1,imprecise,type2
540,422,Caroline Hull,-(02)-3311-4832,N/A,,,type1,imprecise,missing
541,423,"Schneider, Richard",-(07)-2403-3409,2015/02/,,nonunique,type2,imprecise,imprecise
542,423,Becky Turner,61(07)14251849,12-02-16 Thu,,nonunique,type1,type 1.2.1,type3
543,424,Sheila Sanders,,11-06-19,Duplicated,,type1,missing,type2
544,424,Sheila Sanders,,11-06-19,Duplicated,,type1,missing,type2
545,426,David Woods,61-(02)-534-3342,12-11-07 Wed,,,type1,imprecise,type3
546,427,Glenn Guerra,46014505,2013-03-02,,,type1,imprecise,type1
547,428,"Miller, Scott",61-(04)-9571-4056,01/21/17,,nonunique,type2,type 2.2.1,type4
548,428,Brandon Hopkins,N/A,2014-11-25,,nonunique,type1,missing,type1
549,430,Jose Hall,61-(02)-9943-5344,10-07-05 Mon,Duplicated,,type1,type 2.2.1,type3
550,430,Jose Hall,61-(02)-9943-5344,10-07-05 Mon,Duplicated,,type1,type 2.2.1,type3
551,431,Jonathon Hill,61-04-3905-2155,2014/09/,,,type1,type 2.1.1,imprecise
552,432,"Wong, Michael",610716359984,2015-01-29,Duplicated,,type2,type 1.1.2,type1
553,432,"Wong, Michael",610716359984,2015-01-29,Duplicated,,type2,type 1.1.2,type1
554,433,Natasha Rose,,16-06-03,,,type1,missing,type2
555,434,"Flores, Denise",610498347088,18-05-06,,,type2,type 1.1.1,type2
556,435,"Nicholson, John",61(04)58375551,2014/01/,Duplicated,nonunique,type2,type 1.2.1,imprecise
557,435,"Nicholson, John",61(04)58375551,2014/01/,Duplicated,nonunique,type2,type 1.2.1,imprecise
558,435,Randy Lewis,61-(07)-4419-4176,2015/05/,,nonunique,type1,type 2.2.1,imprecise
559,437,Duane Turner,610493301978,2015/11/,,,type1,type 1.1.1,imprecise
